Trading Date,No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
2020-01-02,618,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3970,3970,02 Jan 2020,3970,4000,3900,3910,-60,52094000,204757994000,8948,2054.8,3920,11400,3910,5580600,99062216600,99062216600,99062216600,34855500,16742400,2326689,9305327250,8
2020-01-03,618,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3910,3960,03 Jan 2020,3960,3980,3930,3980,70,70032900,277295942000,7524,2091.6,3980,1677700,3970,19700,99062216600,99062216600,99062216600,36112700,48710700,2270798,8953075880,5
2020-01-06,618,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3980,3930,06 Jan 2020,3940,3970,3930,3960,-20,42908900,169443670000,6659,2081.1,3970,1000800,3960,179000,99062216600,99062216600,99062216600,20737700,17506000,1143884,4524527720,5
2020-01-07,618,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3960,3930,07 Jan 2020,3950,3970,3920,3940,-20,51837600,204199573000,6125,2070.6,3950,52000,3940,1495500,99062216600,99062216600,99062216600,26195500,22647300,4557187,17473140620,12
2020-01-08,619,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3940,3920,08 Jan 2020,3920,3950,3900,3900,-40,52402600,205267042000,7055,2049.6,3910,21800,3900,4572000,99062216600,99062216600,99062216600,34096000,19744300,2177000,8559518000,9
2020-01-09,621,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3900,3920,09 Jan 2020,3930,3970,3920,3960,60,37580300,148405253000,7861,2081.1,3960,24900,3950,2068900,99062216600,99062216600,99062216600,16622900,17861300,1199090,4629815475,12
2020-01-10,621,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3960,3980,10 Jan 2020,3980,3990,3950,3980,20,48099000,191275385000,5903,2091.6,3990,2305000,3980,24500,99062216600,99062216600,99062216600,28428400,42807700,13574924,53964093980,9
2020-01-13,622,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3980,4000,13 Jan 2020,4000,4030,3990,4030,50,61913800,248325684000,6670,2117.9,4030,4788800,4020,147200,99062216600,99062216600,99062216600,35044400,45958600,94335929,377620987730,27
2020-01-14,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,4030,3980,14 Jan 2020,3990,4000,3940,3950,-80,95058600,375744371000,10743,2075.8,3950,2118000,3940,3532500,99062216600,99062216600,99062216600,66607600,37052300,19287312,76302580400,10
2020-01-15,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3950,3960,15 Jan 2020,3960,3960,3870,3880,-70,147583300,575777004000,16679,2039.0,3890,498100,3880,210100,99062216600,99062216600,99062216600,101524100,50116100,49942429,195301074770,35
2020-01-16,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3880,3890,16 Jan 2020,3880,3890,3830,3850,-30,118903100,457601370000,14395,2023.3,3850,7214700,3840,2401800,99062216600,99062216600,99062216600,90973900,29977700,63963259,246087004320,27
2020-01-17,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3850,3860,17 Jan 2020,3870,3870,3800,3810,-40,119904100,457351417000,16475,2002.3,3820,8961100,3810,561400,99062216600,99062216600,99062216600,81198600,25582800,42345128,161559816270,31
2020-01-20,622,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3810,3820,20 Jan 2020,3830,3840,3800,3810,0,73599200,280827575000,9897,2002.3,3810,851000,3800,6372600,99062216600,99062216600,99062216600,30435500,22956300,10091669,38391657321,10
2020-01-21,622,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3810,3810,21 Jan 2020,3820,3900,3810,3890,80,78014400,301916596000,10510,2044.3,3890,3188200,3880,215800,99062216600,99062216600,99062216600,23671600,31456500,9726240,37172263680,10
2020-01-22,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3890,3890,22 Jan 2020,3890,3890,3850,3860,-30,45839800,177418886000,7928,2028.5,3870,1900,3860,183300,99062216600,99062216600,99062216600,18159600,23516600,320133,1235691420,7
2020-01-23,622,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3860,3860,23 Jan 2020,3860,3880,3830,3880,20,41077400,158582106000,4082,2039.0,3880,1771400,3870,400,99062216600,99062216600,99062216600,31095600,19864000,28498248,109151499190,20
2020-01-24,622,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3880,3880,24 Jan 2020,3870,3930,3860,3920,40,58524000,228477732000,5107,2060.1,3930,4493900,3920,5568600,99062216600,99062216600,99062216600,24207100,46770700,52077300,201502793700,6
2020-01-27,622,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3920,3920,27 Jan 2020,3920,3920,3830,3840,-80,33081800,127742341000,5501,2018.0,3850,64300,3840,492000,99062216600,99062216600,99062216600,12717200,12425500,6510000,25652550440,18
2020-01-28,622,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3840,3810,28 Jan 2020,3810,3840,3800,3830,-10,56210000,214550576000,7885,2012.8,3840,2300400,3830,7279900,99062216600,99062216600,99062216600,40370600,18387200,6426683,25553735628,7
2020-01-29,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3830,3840,29 Jan 2020,3840,3900,3840,3900,70,51929800,201664037000,6364,2049.6,3900,12986400,3890,21700,99062216600,99062216600,99062216600,16720900,33334400,8801326,33612849800,18
2020-01-30,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3900,3910,30 Jan 2020,3910,3910,3850,3860,-40,60391600,233945204000,5412,2028.5,3860,223300,3850,505700,99062216600,99062216600,99062216600,35077800,46202800,9092393,34800836460,20
2020-01-31,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3860,3890,31 Jan 2020,3890,3890,3780,3800,-60,120447900,459460972000,9675,1997.0,3800,999500,3790,527500,99062216600,99062216600,99062216600,84751200,58679100,3799554,14623159300,13
2020-02-03,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3800,3800,03 Feb 2020,3790,3820,3730,3740,-60,68360600,257796992000,11530,1965.5,3750,130200,3740,5180600,99062216600,99062216600,99062216600,37623000,37529800,10881152,41525449580,16
2020-02-04,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3740,3810,04 Feb 2020,3800,3810,3730,3760,20,77259600,290449588000,8707,1976.0,3760,4168800,3750,732600,99062216600,99062216600,99062216600,36403800,42418100,4849521,18361676890,9
2020-02-05,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3760,3760,05 Feb 2020,3770,3780,3720,3770,10,68150800,255439762000,8782,1981.2,3780,1127200,3770,652700,99062216600,99062216600,99062216600,40219200,41106200,9400062,35244254270,22
2020-02-06,623,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3770,3800,06 Feb 2020,3800,3800,3750,3760,-10,56261500,211946119000,6567,1976.0,3770,114600,3760,582300,99062216600,99062216600,99062216600,38158500,30063100,9107201,34393265370,21
2020-02-07,624,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3760,3780,07 Feb 2020,3770,3820,3760,3790,30,53578900,203296314000,4868,1991.7,3800,362900,3790,444700,99062216600,99062216600,99062216600,24841800,41406500,55910068,212005812380,11
2020-02-10,625,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3790,3800,10 Feb 2020,3800,3850,3780,3810,20,86588500,330656646000,8291,2002.3,3820,1104500,3810,925700,99062216600,99062216600,99062216600,39251500,75317500,10010125,38247504310,8
2020-02-11,625,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3810,3810,11 Feb 2020,3820,3830,3780,3790,-20,50248200,191372182000,5437,1991.7,3790,36200,3780,341500,99062216600,99062216600,99062216600,17180300,33956200,29564500,114052158100,6
2020-02-12,627,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3790,3800,12 Feb 2020,3800,3850,3780,3820,30,73840300,282263730000,4973,2007.5,3830,588800,3820,381900,99062216600,99062216600,99062216600,33194400,49920900,5900020,22507076400,6
2020-02-13,627,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3820,3820,13 Feb 2020,3820,3830,3710,3730,-90,66699800,250132113000,7080,1960.2,3730,143400,3720,1840100,99062216600,99062216600,99062216600,43214700,43870100,4293011,16119485290,9
2020-02-14,628,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3730,3680,14 Feb 2020,3700,3730,3640,3640,-90,108793300,398715398000,10974,1912.9,3640,8900,3630,1949300,99062216600,99062216600,99062216600,84269300,49550300,27780800,102575353200,15
2020-02-17,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3640,3630,17 Feb 2020,3630,3660,3590,3610,-30,94887800,343535874000,8612,1897.2,3610,3115800,3600,656600,99062216600,99062216600,99062216600,60447500,52704600,17290630,62843561560,15
2020-02-18,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3610,3590,18 Feb 2020,3600,3660,3590,3620,10,94382900,342836965000,7134,1902.4,3630,28300,3620,2043700,99062216600,99062216600,99062216600,58120200,61348800,40203042,146407296800,14
2020-02-19,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3620,3620,19 Feb 2020,3620,3640,3590,3620,0,63717800,230182401000,7668,1902.4,3630,1100500,3620,205800,99062216600,99062216600,99062216600,47164700,32654700,22810326,82654917120,13
2020-02-20,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3620,3620,20 Feb 2020,3620,3650,3600,3630,10,53035400,192168148000,7361,1907.7,3630,57900,3620,699100,99062216600,99062216600,99062216600,32046900,26185200,17952646,65033945880,8
2020-02-21,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3630,3650,21 Feb 2020,3640,3710,3640,3690,60,86862600,319797741000,8579,1939.2,3690,1052800,3680,2182700,99062216600,99062216600,99062216600,38303900,62534700,6783248,24834751800,16
2020-02-24,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3690,3670,24 Feb 2020,3660,3720,3630,3640,-50,72610600,265950298000,7272,1912.9,3650,4600,3640,5068200,99062216600,99062216600,99062216600,34064300,52959500,8884906,32614354920,15
2020-02-25,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3640,3600,25 Feb 2020,3610,3670,3590,3590,-50,73990700,267426283000,10440,1886.6,3600,70800,3590,4078800,99062216600,99062216600,99062216600,59823100,35174400,18329962,67034345840,12
2020-02-26,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3640,3600,25 Feb 2020,3610,3670,3590,3590,-50,73990700,267426283000,10440,1886.6,3600,70800,3590,4078800,99062216600,99062216600,99062216600,59823100,35174400,18329962,67034345840,12
2020-02-27,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3510,3510,27 Feb 2020,3510,3550,3420,3470,-40,88389400,308519175000,11609,1823.6,3480,81900,3470,665400,99062216600,99062216600,99062216600,58091400,57578100,15302554,53544979320,13
2020-02-28,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3470,3390,28 Feb 2020,3380,3490,3340,3490,20,151751800,518883478000,13216,1834.1,3490,1073200,3480,3200,99062216600,99062216600,99062216600,103242500,107300400,15613440,55017769436,18
2020-03-02,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--S7BXO1,3490,3470,02 Mar 2020,3470,3550,3440,3440,-50,96802900,337937106000,11632,1807.8,3450,100,3440,1024100,99062216600,99062216600,99062216600,60784500,68904000,21041548,72604763140,21
2020-03-03,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BXO1,3440,3510,03 Mar 2020,3520,3660,3470,3620,180,114698200,412371424000,12358,1902.4,3640,31500,3620,1266100,99062216600,99062216600,99062216600,65429100,68471200,6067995,21370302320,9
2020-03-04,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BXO1,3620,3640,04 Mar 2020,3630,3840,3630,3830,210,136081000,514953872000,11010,2012.8,3830,936700,3820,738000,99062216600,99062216600,99062216600,61681500,85674700,5450386,20755520529,20
2020-03-05,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BXO1,3830,3820,05 Mar 2020,3820,3880,3760,3830,0,101235000,386160386000,14560,2012.8,3830,223300,3820,1622800,99062216600,99062216600,99062216600,60297800,71574900,30755055,115013231700,35
2020-03-06,629,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BXO1,3830,3730,06 Mar 2020,3760,3790,3710,3750,-80,86476000,324010764000,9261,1970.7,3770,50000,3750,53800,99062216600,99062216600,99062216600,58786100,64600900,17798048,66632929400,12
2020-03-09,631,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BXO1,3750,3560,09 Mar 2020,3600,3620,3500,3500,-250,109347300,386589290000,10871,1839.3,3500,2972800,3490,605000,99062216600,99062216600,99062216600,75549100,67121900,36496115,136399079044,10
2020-03-10,631,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BXO1,3500,3480,10 Mar 2020,3480,3620,3480,3490,-10,119718000,422626463000,13468,1834.1,3500,170300,3490,3965800,99062216600,99062216600,99062216600,66239600,51329700,54078687,188333068780,8
2020-03-11,631,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BXO1,3490,3470,11 Mar 2020,3470,3480,3370,3400,-90,115486900,394732675000,12994,1786.8,3410,150700,3400,161400,99062216600,99062216600,99062216600,73826200,69640700,80144958,286905203400,13
2020-03-12,631,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BXO1,3400,3300,12 Mar 2020,3300,3440,3270,3310,-90,84363800,282550230000,10221,1739.5,3320,200,3310,2387900,99062216600,99062216600,99062216600,52193400,48903300,2887938,9787736140,12
2020-03-13,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3310,0,13 Mar 2020,0,3490,3080,3390,80,172248400,560378086000,19779,1781.5,3390,1075800,3380,156300,99062216600,99062216600,99062216600,108038500,110131800,1937605,6674877330,9
2020-03-16,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3390,0,16 Mar 2020,0,3300,3160,3160,-230,115972300,367218154000,13158,1660.7,3160,43933400,0,0,99062216600,99062216600,99062216600,84836000,41817600,4142000,13501290469,13
2020-03-17,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3160,0,17 Mar 2020,0,3160,2940,2940,-220,150122700,444036698000,18429,1545.1,2940,27616600,0,0,99062216600,99062216600,99062216600,95057900,75378200,3403102,11078790145,7
2020-03-18,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,2940,0,18 Mar 2020,0,3080,2740,2810,-130,150147300,426190238000,21287,1476.7,2810,392900,2790,10500,99062216600,99062216600,99062216600,100615200,84490600,31662123,91538457260,14
2020-03-19,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,2810,0,19 Mar 2020,0,2810,2620,2620,-190,138987300,364346543000,9511,1376.9,2620,15185000,0,0,99062216600,99062216600,99062216600,103688300,75811100,13420797,37226207070,16
2020-03-20,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,2620,0,20 Mar 2020,0,2990,2450,2880,260,267694700,743535183000,31363,1513.5,2880,15884000,2870,726200,99062216600,99062216600,99062216600,182544400,162274600,8036220,22013578400,8
2020-03-23,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,2880,0,23 Mar 2020,0,2880,2680,2680,-200,86157200,232080875000,10897,1408.4,2680,52129200,0,0,99062216600,99062216600,99062216600,54934000,45557900,56611220,151894472770,11
2020-03-24,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,2680,0,24 Mar 2020,0,2880,2570,2620,-60,243778900,653498837000,24608,1376.9,2630,55200,2620,1804100,99062216600,99062216600,99062216600,169712000,138997700,18601659,50238421300,45
2020-03-26,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,2620,0,26 Mar 2020,0,3080,2550,2980,360,267369500,783838411000,30723,1566.1,2980,92700,2970,126800,99062216600,99062216600,99062216600,147708700,166335800,111742849,307309485990,47
2020-03-27,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,2980,0,27 Mar 2020,0,3270,3050,3090,110,200952500,634751935000,29762,1623.9,3100,917300,3090,5248700,99062216600,99062216600,99062216600,111705700,119205500,118798768,351247716340,29
2020-03-30,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3090,0,30 Mar 2020,0,3180,2880,3140,50,134474300,406052065000,15155,1650.2,3140,2544400,3130,13100,99062216600,99062216600,99062216600,62481400,71705800,20656706,62322081342,25
2020-03-31,634,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3140,0,31 Mar 2020,0,3300,3120,3160,20,151302900,481196639000,17767,1660.7,3170,14100,3160,1346600,99062216600,99062216600,99062216600,87662600,89024100,3116200,9116387756,14
2020-04-01,634,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3160,0,01 Apr 2020,0,3200,3040,3100,-60,104550600,325321545000,14242,1629.1,3100,78300,3060,3800,99062216600,99062216600,99062216600,65558700,53555900,216512,690441669,17
2020-04-02,634,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3100,0,02 Apr 2020,0,3130,3020,3130,30,92893600,286311122000,11299,1644.9,3140,254800,3130,5998200,99062216600,99062216600,99062216600,70014900,49099400,4414770,13701996050,7
2020-04-03,634,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3130,0,03 Apr 2020,0,3220,3120,3200,70,83469200,265840347000,10027,1681.7,3210,1426400,3200,4158400,99062216600,99062216600,99062216600,45757200,50840500,11041780,34034433606,28
2020-04-06,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3200,0,06 Apr 2020,0,3330,3180,3330,130,115495000,375771254000,13026,1750.0,3330,1239000,3320,18000,99062216600,99062216600,99062216600,60708000,77851800,80163292,242944475400,11
2020-04-07,633,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3330,0,07 Apr 2020,0,3500,3200,3220,-110,166425600,541408524000,21927,1692.2,3230,102600,3220,399900,99062216600,99062216600,99062216600,102520000,69162600,48846891,159903341096,45
2020-04-08,635,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3220,0,08 Apr 2020,0,3220,3050,3110,-110,124553900,386493087000,13945,1634.4,3110,3363100,3100,6270200,99062216600,99062216600,99062216600,81191300,71710600,8854051,27658769150,11
2020-04-09,638,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3110,0,09 Apr 2020,0,3180,3030,3120,10,122622400,383096905000,13277,1639.6,3120,1368900,3110,52800,99062216600,99062216600,99062216600,90330600,86549000,7989710,25358991000,13
2020-04-13,638,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3120,0,13 Apr 2020,0,3230,3130,3180,60,45469500,144827577000,8075,1671.2,3190,833900,3180,1407600,99062216600,99062216600,99062216600,22653300,25435300,1123246,3516305390,5
2020-04-14,638,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3180,0,14 Apr 2020,0,3250,3160,3240,60,79114600,253851692000,8889,1702.7,3240,2208600,3230,192600,99062216600,99062216600,99062216600,53207600,53715600,78,253500,1
2020-04-15,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3240,0,15 Apr 2020,0,3300,3090,3110,-130,69832000,220251822000,12520,1634.4,3120,14900,3110,575600,99062216600,99062216600,99062216600,45127000,34029200,11761287,37165993684,16
2020-04-16,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3110,0,16 Apr 2020,0,3110,3000,3000,-110,109582500,331484452000,12994,1576.6,3010,117700,3000,2780100,99062216600,99062216600,99062216600,93596200,71153200,10881837,33558849240,14
2020-04-17,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3000,0,17 Apr 2020,0,3250,3050,3230,230,127860400,408541183000,13703,1697.5,3230,411300,3220,167800,99062216600,99062216600,99062216600,63707400,85529800,4020269,12115379050,6
2020-04-20,639,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3230,0,20 Apr 2020,0,3270,3120,3120,-110,77306900,245010507000,9493,1639.6,3120,1690600,3110,4885600,99062216600,99062216600,99062216600,51534700,38985900,600132,1917414720,3
2020-04-21,639,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3120,0,21 Apr 2020,0,3130,3050,3070,-50,43239400,133172992000,8636,1613.4,3100,500,3070,684500,99062216600,99062216600,99062216600,30061000,25056400,19337804,61873974250,7
2020-04-22,639,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3070,0,22 Apr 2020,0,3270,3030,3160,90,126278300,401228198000,13077,1660.7,3180,2000,3160,1693800,99062216600,99062216600,99062216600,80010600,81770200,450173,1380032850,7
2020-04-23,639,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3160,0,23 Apr 2020,0,3240,3070,3070,-90,117391500,371158013000,12527,1613.4,3090,6500,3070,8399900,99062216600,99062216600,99062216600,89137000,58601800,18614426,59404790252,36
2020-04-24,639,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3070,0,24 Apr 2020,0,3160,3080,3090,20,84061400,261770510000,9232,1623.9,3100,1043500,3090,6290300,99062216600,99062216600,99062216600,59682000,43361300,15689696,49372429840,40
2020-04-27,639,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3090,0,27 Apr 2020,0,3200,3100,3150,60,85475400,270126668000,10340,1655.4,3170,9100,3150,1377900,99062216600,99062216600,99062216600,56646300,54008000,13720494,43244956080,9
2020-04-28,639,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3150,0,28 Apr 2020,0,3200,3140,3160,10,80212700,253991595000,10856,1660.7,3160,1174900,3150,996900,99062216600,99062216600,99062216600,62483300,50144600,1824900,5765438902,20
2020-04-29,639,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3160,0,29 Apr 2020,0,3390,3100,3350,190,154902100,511268571000,17025,1760.5,3350,2537100,3340,133700,99062216600,99062216600,99062216600,72506900,95430700,15485457,50897609505,21
2020-04-30,639,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3350,0,30 Apr 2020,0,3540,3350,3500,150,163170100,566208243000,16154,1839.3,3510,53400,3500,310000,99062216600,99062216600,99062216600,93519700,130997800,26133787,87889241546,21
2020-05-04,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3500,0,04 May 2020,0,3400,3260,3320,-180,108988600,361652402000,14578,1744.8,3330,107900,3320,1672400,99062216600,99062216600,99062216600,78319700,42516700,37037081,123517474226,35
2020-05-05,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3320,0,05 May 2020,0,3390,3320,3320,0,74036700,246814961000,7441,1744.8,3330,520100,3310,595500,99062216600,99062216600,99062216600,51824400,30369500,20254263,67155222330,26
2020-05-06,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3320,0,06 May 2020,0,3340,3220,3240,-80,86395000,280374998000,14978,1702.7,3250,1020600,3240,753900,99062216600,99062216600,99062216600,66309500,39482300,6100285,19793250310,6
2020-05-08,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3240,0,08 May 2020,0,3290,3150,3190,-50,143584400,458325791000,16618,1676.4,3200,1778400,3190,2730900,99062216600,99062216600,99062216600,115554900,74154300,21845160,71692721756,11
2020-05-11,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3190,0,11 May 2020,0,3250,3210,3220,30,58473100,188957404000,7332,1692.2,3230,1005300,3220,2477100,99062216600,99062216600,99062216600,27070600,19429600,5440261,17460654624,15
2020-05-12,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3220,0,12 May 2020,0,3270,3100,3150,-70,138978700,439031596000,20689,1655.4,3150,1275000,3140,1031100,99062216600,99062216600,99062216600,89878800,82412300,57207634,181103631080,36
2020-05-13,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3150,0,13 May 2020,0,3170,3080,3160,10,73238700,229334259000,10007,1660.7,3160,1993100,3150,109400,99062216600,99062216600,99062216600,30502700,36121500,20563817,64397477060,14
2020-05-14,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3160,0,14 May 2020,0,3140,3060,3070,-90,101581300,314038586000,14169,1613.4,3070,1079300,3060,2134900,99062216600,99062216600,99062216600,51084700,33034000,45894506,143277006900,19
2020-05-15,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3070,0,15 May 2020,0,3130,3020,3100,30,114753900,353510729000,11786,1629.1,3100,5314900,3090,267600,99062216600,99062216600,99062216600,84040500,59206600,14459136,44861954510,14
2020-05-18,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3100,0,18 May 2020,0,3220,3100,3220,120,108828800,346753477000,12040,1692.2,3220,300,3210,207200,99062216600,99062216600,99062216600,55840200,72845700,8598282,27046002450,6
2020-05-19,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3220,0,19 May 2020,0,3330,3250,3270,50,97387100,319850407000,13092,1718.5,3270,682800,3260,274000,99062216600,99062216600,99062216600,30064900,42594100,25207062,80719766590,15
2020-05-20,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3270,0,20 May 2020,0,3260,3180,3180,-90,76086600,243427055000,11165,1671.2,3180,71200,3170,1200000,99062216600,99062216600,99062216600,47955700,38906300,96275211,311122643650,16
2020-05-26,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3180,0,26 May 2020,0,3280,3130,3250,70,105792900,341097556000,13131,1708.0,3260,192900,3250,505200,99062216600,99062216600,99062216600,67443600,67584400,155993660,502604948900,12
2020-05-27,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3250,0,27 May 2020,0,3270,3150,3170,-80,128693900,408384151000,21539,1665.9,3180,3317400,3170,1402800,99062216600,99062216600,99062216600,93251100,41653600,178744,565559920,7
2020-05-28,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3170,0,28 May 2020,0,3210,3130,3130,-40,177385100,561051551000,21569,1644.9,3140,104900,3130,3312100,99062216600,99062216600,99062216600,103541600,82101100,48547811,153868520835,18
2020-05-29,640,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,--M7BX-1,3130,0,29 May 2020,0,3150,3080,3150,20,276092100,864677700000,24416,1655.4,3160,1282000,3150,4868400,99062216600,99062216600,99062216600,206843600,165551200,1588216,4939056516,8
